GMD3902
 0.99947     0.00724
 0.99212     0.01079
 0.97987     0.01559
 0.96623     0.02024
 0.95146     0.02491
 0.93583     0.02954
 0.91960     0.03407
 0.90295     0.03850
 0.88601     0.04283
 0.86888     0.04707
 0.85166     0.05123
 0.83433     0.05535
 0.81689     0.05944
 0.79931     0.06351
 0.78161     0.06747
 0.76385     0.07143
 0.74606     0.07538
 0.72828     0.07932
 0.71049     0.08325
 0.69265     0.08723
 0.67480     0.09133
 0.65693     0.09549
 0.63907     0.09967
 0.62121     0.10386
 0.60334     0.10805
 0.58546     0.11223
 0.56756     0.11640
 0.54968     0.12052
 0.53182     0.12457
 0.51397     0.12854
 0.49620     0.13241
 0.47850     0.13614
 0.46088     0.13972
 0.44335     0.14312
 0.42588     0.14633
 0.40854     0.14931
 0.39134     0.15202
 0.37425     0.15441
 0.35725     0.15648
 0.34039     0.15813
 0.32366     0.15934
 0.30708     0.16008
 0.29064     0.16032
 0.27434     0.16003
 0.25817     0.15918
 0.24211     0.15774
 0.22623     0.15567
 0.21051     0.15300
 0.19495     0.14966
 0.17953     0.14594
 0.16429     0.14156
 0.14933     0.13653
 0.13467     0.13089
 0.12033     0.12463
 0.10642     0.11782
 0.09304     0.11049
 0.08028     0.10279
 0.06825     0.09477
 0.05713     0.08662
 0.04706     0.07849
 0.03821     0.07052
 0.03060     0.06288
 0.02423     0.05571
 0.01897     0.04908
 0.01468     0.04302
 0.01119     0.03755
 0.00839     0.03263
 0.00615     0.02818
 0.00434     0.02415
 0.00289     0.02047
 0.00178     0.01716
 0.00093     0.01412
 0.00026     0.01137
-0.00029     0.00884
-0.00058     0.00621
-0.00075     0.00391
-0.00086     0.00186
-0.00078     0.00039
-0.00060    -0.00197
-0.00020    -0.00406
 0.00068    -0.00618
 0.00192    -0.00814
 0.00354    -0.01007
 0.00555    -0.01173
 0.00804    -0.01313
 0.01094    -0.01422
 0.01428    -0.01503
 0.01810    -0.01556
 0.02244    -0.01585
 0.02744    -0.01593
 0.03322    -0.01577
 0.04000    -0.01533
 0.04801    -0.01456
 0.05754    -0.01337
 0.06885    -0.01170
 0.08198    -0.00957
 0.09683    -0.00703
 0.11299    -0.00422
 0.13006    -0.00128
 0.14763     0.00162
 0.16548     0.00438
 0.18342     0.00698
 0.20139     0.00924
 0.21934     0.01166
 0.23727     0.01398
 0.25512     0.01632
 0.27295     0.01864
 0.29076     0.02094
 0.30858     0.02320
 0.32636     0.02543
 0.34415     0.02763
 0.36190     0.02978
 0.37960     0.03189
 0.39728     0.03395
 0.41495     0.03593
 0.43263     0.03784
 0.45032     0.03965
 0.46803     0.04138
 0.48575     0.04300
 0.50346     0.04449
 0.52120     0.04586
 0.53891     0.04709
 0.55665     0.04817
 0.57436     0.04907
 0.59210     0.04981
 0.60982     0.05036
 0.62753     0.05070
 0.64522     0.05085
 0.66285     0.05078
 0.68046     0.05050
 0.69801     0.05002
 0.71553     0.04928
 0.73302     0.04830
 0.75042     0.04708
 0.76777     0.04559
 0.78504     0.04380
 0.80220     0.04167
 0.81925     0.03915
 0.83618     0.03627
 0.85298     0.03303
 0.86962     0.02945
 0.88610     0.02553
 0.90239     0.02130
 0.91843     0.01682
 0.93420     0.01215
 0.94957     0.00738
 0.96444     0.00257
 0.97855    -0.00211
 0.99151    -0.00669
 0.99935    -0.00959
